STUDENT_ID,CLASS_DATE,ATTENDANCE_STATUS
477,2013-09-01,present
477,2013-09-08,present
477,2013-09-15,present
477,2013-09-22,present
477,2013-09-29,present
477,2013-10-06,present
477,2013-10-13,present
477,2013-10-20,present
477,2013-10-27,present
477,2013-11-03,present
477,2013-11-10,present
477,2013-11-17,present
477,2013-11-24,present
477,2013-12-01,present
477,2013-12-08,present
477,2013-12-15,present
477,2013-12-22,present
477,2013-12-29,present
477,2014-01-05,present
477,2014-01-12,present
477,2014-01-19,present
477,2014-01-26,present
477,2014-02-02,present
477,2014-02-09,present
477,2014-02-16,present
477,2014-02-23,present
477,2014-03-02,present
477,2014-03-09,present
477,2014-03-16,present
477,2014-03-23,present
477,2014-03-30,present
477,2014-04-06,present
477,2014-04-13,present
477,2014-04-20,present
477,2014-04-27,absent
477,2014-05-04,present
477,2014-05-11,present
477,2014-05-18,present
477,2014-05-25,present
477,2014-06-01,present
477,2014-06-08,present
477,2014-06-15,present
477,2014-06-22,present
477,2014-06-29,present
477,2014-07-06,present
477,2014-07-13,present
477,2014-07-20,present
477,2014-07-27,present
477,2014-08-03,present
477,2014-08-10,present
477,2014-08-17,present
477,2014-08-24,present
477,2014-08-31,present
477,2014-09-07,present
477,2014-09-14,present
477,2014-09-21,present
477,2014-09-28,present
477,2014-10-05,present
477,2014-10-12,present
477,2014-10-19,present
477,2014-10-26,present
477,2014-11-02,present
477,2014-11-09,present
477,2014-11-16,present
477,2014-11-23,present
477,2014-11-30,present
477,2014-12-07,present
477,2014-12-14,present
477,2014-12-21,absent
477,2014-12-28,absent
477,2015-01-04,present
477,2015-01-11,present
477,2015-01-18,present
477,2015-01-25,present
477,2015-02-01,present
477,2015-02-08,present
477,2015-02-15,present
477,2015-02-22,present
477,2015-03-01,present
477,2015-03-08,present
477,2015-03-15,present
477,2015-03-22,present
477,2015-03-29,present
477,2015-04-05,present
477,2015-04-12,present
477,2015-04-19,present
477,2015-04-26,present
477,2015-05-03,present
477,2015-05-10,present
477,2015-05-17,present
477,2015-05-24,present
477,2015-05-31,present
477,2015-06-07,present
477,2015-06-14,present
477,2015-06-21,present
477,2015-06-28,present
477,2015-07-05,present
477,2015-07-12,present
477,2015-07-19,present
477,2015-07-26,absent
478,2013-03-03,absent
478,2013-03-10,present
478,2013-03-17,present
478,2013-03-24,present
478,2013-03-31,present
478,2013-04-07,present
478,2013-04-14,present
478,2013-04-21,present
478,2013-04-28,present
478,2013-05-05,present
478,2013-05-12,present
478,2013-05-19,present
478,2013-05-26,present
478,2013-06-02,present
478,2013-06-09,present
478,2013-06-16,absent
478,2013-06-23,present
478,2013-06-30,present
478,2013-07-07,absent
478,2013-07-14,present
478,2013-07-21,present
478,2013-07-28,present
478,2013-08-04,present
478,2013-08-11,present
478,2013-08-18,present
478,2013-08-25,present
478,2013-09-01,present
478,2013-09-08,present
478,2013-09-15,present
478,2013-09-22,present
478,2013-09-29,present
478,2013-10-06,present
478,2013-10-13,present
478,2013-10-20,present
478,2013-10-27,present
478,2013-11-03,present
478,2013-11-10,present
478,2013-11-17,present
478,2013-11-24,present
478,2013-12-01,present
478,2013-12-08,present
478,2013-12-15,present
478,2013-12-22,present
478,2013-12-29,present
478,2014-01-05,present
478,2014-01-12,present
478,2014-01-19,present
478,2014-01-26,present
478,2014-02-02,present
478,2014-02-09,present
478,2014-02-16,present
478,2014-02-23,present
478,2014-03-02,present
478,2014-03-09,present
478,2014-03-16,present
478,2014-03-23,present
478,2014-03-30,present
478,2014-04-06,present
478,2014-04-13,present
478,2014-04-20,present
478,2014-04-27,absent
478,2014-05-04,present
478,2014-05-11,present
478,2014-05-18,present
478,2014-05-25,present
478,2014-06-01,present
478,2014-06-08,present
478,2014-06-15,present
478,2014-06-22,present
478,2014-06-29,present
478,2014-07-06,present
478,2014-07-13,present
478,2014-07-20,present
478,2014-07-27,present
478,2014-08-03,present
478,2014-08-10,present
478,2014-08-17,present
478,2014-08-24,present
478,2014-08-31,present
478,2014-09-07,present
478,2014-09-14,present
478,2014-09-21,present
478,2014-09-28,present
478,2014-10-05,present
478,2014-10-12,present
478,2014-10-19,present
478,2014-10-26,present
478,2014-11-02,present
478,2014-11-09,present
478,2014-11-16,present
478,2014-11-23,present
478,2014-11-30,present
478,2014-12-07,present
478,2014-12-14,present
478,2014-12-21,absent
478,2014-12-28,absent
478,2015-01-04,present
478,2015-01-11,present
478,2015-01-18,present
478,2015-01-25,present
478,2015-02-01,present
478,2015-02-08,present
478,2015-02-15,present
478,2015-02-22,present
478,2015-03-01,present
478,2015-03-08,present
478,2015-03-15,present
478,2015-03-22,present
478,2015-03-29,present
478,2015-04-05,present
478,2015-04-12,present
478,2015-04-19,present
478,2015-04-26,present
478,2015-05-03,present
478,2015-05-10,present
478,2015-05-17,present
478,2015-05-24,present
478,2015-05-31,present
478,2015-06-07,present
478,2015-06-14,present
478,2015-06-21,present
478,2015-06-28,present
478,2015-07-05,present
478,2015-07-12,present
478,2015-07-19,present
478,2015-07-26,absent
479,2013-03-03,absent
479,2013-03-10,present
479,2013-03-17,present
479,2013-03-24,present
479,2013-03-31,present
479,2013-04-07,present
479,2013-04-14,present
479,2013-04-21,present
479,2013-04-28,present
479,2013-05-05,present
479,2013-05-12,present
479,2013-05-19,present
479,2013-05-26,present
479,2013-06-02,present
479,2013-06-09,present
479,2013-06-16,absent
479,2013-06-23,present
479,2013-06-30,present
479,2013-07-07,absent
479,2013-07-14,present
479,2013-07-21,present
479,2013-07-28,present
479,2013-08-04,present
479,2013-08-11,present
479,2013-08-18,present
479,2013-08-25,present
479,2013-09-01,present
479,2013-09-08,present
479,2013-09-15,present
479,2013-09-22,present
479,2013-09-29,present
479,2013-10-06,present
479,2013-10-13,present
479,2013-10-20,present
479,2013-10-27,present
479,2013-11-03,present
479,2013-11-10,present
479,2013-11-17,present
479,2013-11-24,present
479,2013-12-01,present
479,2013-12-08,present
479,2013-12-15,present
479,2013-12-22,present
479,2013-12-29,present
479,2014-01-05,present
479,2014-01-12,present
479,2014-01-19,present
479,2014-01-26,present
479,2014-02-02,present
479,2014-02-09,present
479,2014-02-16,present
479,2014-02-23,present
479,2014-03-02,present
479,2014-03-09,present
479,2014-03-16,present
479,2014-03-23,present
479,2014-03-30,present
479,2014-04-06,present
479,2014-04-13,present
479,2014-04-20,present
479,2014-04-27,absent
479,2014-05-04,present
479,2014-05-11,present
479,2014-05-18,present
479,2014-05-25,present
479,2014-06-01,present
479,2014-06-08,present
479,2014-06-15,present
479,2014-06-22,present
479,2014-06-29,present
479,2014-07-06,present
479,2014-07-13,present
479,2014-07-20,present
479,2014-07-27,present
479,2014-08-03,present
479,2014-08-10,present
479,2014-08-17,present
479,2014-08-24,present
479,2014-08-31,present
479,2014-09-07,present
479,2014-09-14,present
479,2014-09-21,present
479,2014-09-28,present
479,2014-10-05,present
479,2014-10-12,present
479,2014-10-19,present
479,2014-10-26,present
479,2014-11-02,present
479,2014-11-09,present
479,2014-11-16,present
479,2014-11-23,present
479,2014-11-30,present
479,2014-12-07,present
479,2014-12-14,present
479,2014-12-21,absent
479,2014-12-28,absent
479,2015-01-04,present
479,2015-01-11,present
479,2015-01-18,present
479,2015-01-25,present
479,2015-02-01,present
479,2015-02-08,present
479,2015-02-15,present
479,2015-02-22,present
479,2015-03-01,present
479,2015-03-08,present
479,2015-03-15,present
479,2015-03-22,present
479,2015-03-29,present
479,2015-04-05,present
479,2015-04-12,present
479,2015-04-19,present
479,2015-04-26,present
479,2015-05-03,present
479,2015-05-10,present
479,2015-05-17,present
479,2015-05-24,present
479,2015-05-31,present
479,2015-06-07,present
479,2015-06-14,present
479,2015-06-21,present
479,2015-06-28,present
479,2015-07-05,present
479,2015-07-12,present
479,2015-07-19,present
479,2015-07-26,absent
480,2013-03-01,absent
480,2013-03-08,present
480,2013-03-15,present
480,2013-03-22,present
480,2013-03-29,present
480,2013-04-05,present
480,2013-04-12,present
480,2013-04-19,present
480,2013-04-26,present
480,2013-05-03,present
480,2013-05-10,present
480,2013-05-17,present
480,2013-05-24,present
480,2013-05-31,present
480,2013-06-07,present
480,2013-06-14,absent
480,2013-06-21,present
480,2013-06-28,present
480,2013-07-05,absent
480,2013-07-12,present
480,2013-07-19,present
480,2013-07-26,present
480,2013-08-02,present
480,2013-08-09,present
480,2013-08-16,present
480,2013-08-23,present
480,2013-08-30,present
480,2013-09-06,present
480,2013-09-13,present
480,2013-09-20,present
480,2013-09-27,present
480,2013-10-04,present
480,2013-10-11,present
480,2013-10-18,present
480,2013-10-25,present
480,2013-11-01,present
480,2013-11-08,present
480,2013-11-15,present
480,2013-11-22,present
480,2013-11-29,present
480,2013-12-06,present
480,2013-12-13,present
480,2013-12-20,present
480,2013-12-27,present
480,2014-01-03,present
480,2014-01-10,present
480,2014-01-17,present
480,2014-01-24,present
480,2014-01-31,present
480,2014-02-07,present
480,2014-02-14,present
480,2014-02-21,present
480,2014-02-28,present
480,2014-03-07,present
480,2014-03-14,present
480,2014-03-21,present
480,2014-03-28,present
480,2014-04-04,present
480,2014-04-11,present
480,2014-04-18,present
480,2014-04-25,absent
480,2014-05-02,present
480,2014-05-09,present
480,2014-05-16,present
480,2014-05-23,present
480,2014-05-30,present
480,2014-06-06,present
480,2014-06-13,present
480,2014-06-20,present
480,2014-06-27,present
480,2014-07-04,present
480,2014-07-11,present
480,2014-07-18,present
480,2014-07-25,present
480,2014-08-01,present
480,2014-08-08,present
480,2014-08-15,present
480,2014-08-22,present
480,2014-08-29,present
480,2014-09-05,present
480,2014-09-12,present
480,2014-09-19,present
480,2014-09-26,present
480,2014-10-03,present
480,2014-10-10,present
480,2014-10-17,present
480,2014-10-24,present
480,2014-10-31,present
480,2014-11-07,present
480,2014-11-14,present
480,2014-11-21,present
480,2014-11-28,present
480,2014-12-05,present
480,2014-12-12,present
480,2014-12-19,absent
480,2014-12-26,absent
480,2015-01-02,present
480,2015-01-09,present
480,2015-01-16,present
480,2015-01-23,present
480,2015-01-30,present
480,2015-02-06,present
480,2015-02-13,present
480,2015-02-20,present
480,2015-02-27,present
480,2015-03-06,present
480,2015-03-13,present
480,2015-03-20,present
480,2015-03-27,present
480,2015-04-03,present
480,2015-04-10,present
480,2015-04-17,present
480,2015-04-24,present
480,2015-05-01,present
480,2015-05-08,present
480,2015-05-15,present
480,2015-05-22,present
480,2015-05-29,present
480,2015-06-05,present
480,2015-06-12,present
480,2015-06-19,present
480,2015-06-26,present
480,2015-07-03,present
480,2015-07-10,present
480,2015-07-17,present
480,2015-07-24,absent
481,2013-03-07,absent
481,2013-03-14,present
481,2013-03-21,present
481,2013-03-28,present
481,2013-04-04,present
481,2013-04-11,present
481,2013-04-18,present
481,2013-04-25,present
481,2013-05-02,present
481,2013-05-09,present
481,2013-05-16,present
481,2013-05-23,present
481,2013-05-30,present
481,2013-06-06,present
481,2013-06-13,present
481,2013-06-20,absent
481,2013-06-27,present
481,2013-07-04,present
481,2013-07-11,absent
481,2013-07-18,present
481,2013-07-25,present
481,2013-08-01,present
481,2013-08-08,present
481,2013-08-15,present
481,2013-08-22,present
481,2013-08-29,present
481,2013-09-05,present
481,2013-09-12,present
481,2013-09-19,present
481,2013-09-26,present
481,2013-10-03,present
481,2013-10-10,present
481,2013-10-17,present
481,2013-10-24,present
481,2013-10-31,present
481,2013-11-07,present
481,2013-11-14,present
481,2013-11-21,present
481,2013-11-28,present
481,2013-12-05,present
481,2013-12-12,present
481,2013-12-19,present
481,2013-12-26,present
481,2014-01-02,present
481,2014-01-09,present
481,2014-01-16,present
481,2014-01-23,present
481,2014-01-30,present
481,2014-02-06,present
481,2014-02-13,present
481,2014-02-20,present
481,2014-02-27,present
481,2014-03-06,present
481,2014-03-13,present
481,2014-03-20,present
481,2014-03-27,present
481,2014-04-03,present
481,2014-04-10,present
481,2014-04-17,present
481,2014-04-24,present
481,2014-05-01,absent
481,2014-05-08,present
481,2014-05-15,present
481,2014-05-22,present
481,2014-05-29,present
481,2014-06-05,present
481,2014-06-12,present
481,2014-06-19,present
481,2014-06-26,present
481,2014-07-03,present
481,2014-07-10,present
481,2014-07-17,present
481,2014-07-24,present
481,2014-07-31,present
481,2014-08-07,present
481,2014-08-14,present
481,2014-08-21,present
481,2014-08-28,present
481,2014-09-04,present
481,2014-09-11,present
481,2014-09-18,present
481,2014-09-25,present
481,2014-10-02,present
481,2014-10-09,present
481,2014-10-16,present
481,2014-10-23,present
481,2014-10-30,present
481,2014-11-06,present
481,2014-11-13,present
481,2014-11-20,present
481,2014-11-27,present
481,2014-12-04,present
481,2014-12-11,present
481,2014-12-18,present
481,2014-12-25,absent
481,2015-01-01,absent
481,2015-01-08,present
481,2015-01-15,present
481,2015-01-22,present
481,2015-01-29,present
481,2015-02-05,present
481,2015-02-12,present
481,2015-02-19,present
481,2015-02-26,present
481,2015-03-05,present
481,2015-03-12,present
481,2015-03-19,present
481,2015-03-26,present
481,2015-04-02,present
481,2015-04-09,present
481,2015-04-16,present
481,2015-04-23,present
481,2015-04-30,present
481,2015-05-07,present
481,2015-05-14,present
481,2015-05-21,present
481,2015-05-28,present
481,2015-06-04,present
481,2015-06-11,present
481,2015-06-18,present
481,2015-06-25,present
481,2015-07-02,present
481,2015-07-09,present
481,2015-07-16,present
481,2015-07-23,present
481,2015-07-30,absent
482,2013-03-02,absent
482,2013-03-09,present
482,2013-03-16,present
482,2013-03-23,present
482,2013-03-30,present
482,2013-04-06,present
482,2013-04-13,present
482,2013-04-20,present
482,2013-04-27,present
482,2013-05-04,present
482,2013-05-11,present
482,2013-05-18,present
482,2013-05-25,present
482,2013-06-01,present
482,2013-06-08,present
482,2013-06-15,absent
482,2013-06-22,present
482,2013-06-29,present
482,2013-07-06,absent
482,2013-07-13,present
482,2013-07-20,present
482,2013-07-27,present
482,2013-08-03,present
482,2013-08-10,present
482,2013-08-17,present
482,2013-08-24,present
482,2013-08-31,present
482,2013-09-07,present
482,2013-09-14,present
482,2013-09-21,present
482,2013-09-28,present
482,2013-10-05,present
482,2013-10-12,present
482,2013-10-19,present
482,2013-10-26,present
482,2013-11-02,present
482,2013-11-09,present
482,2013-11-16,present
482,2013-11-23,present
482,2013-11-30,present
482,2013-12-07,present
482,2013-12-14,present
482,2013-12-21,present
482,2013-12-28,present
482,2014-01-04,present
482,2014-01-11,present
482,2014-01-18,present
482,2014-01-25,present
482,2014-02-01,present
482,2014-02-08,present
482,2014-02-15,present
482,2014-02-22,present
482,2014-03-01,present
482,2014-03-08,present
482,2014-03-15,present
482,2014-03-22,present
482,2014-03-29,present
482,2014-04-05,present
482,2014-04-12,present
482,2014-04-19,present
482,2014-04-26,absent
482,2014-05-03,present
482,2014-05-10,present
482,2014-05-17,present
482,2014-05-24,present
482,2014-05-31,present
482,2014-06-07,present
482,2014-06-14,present
482,2014-06-21,present
482,2014-06-28,present
482,2014-07-05,present
482,2014-07-12,present
482,2014-07-19,present
482,2014-07-26,present
482,2014-08-02,present
482,2014-08-09,present
482,2014-08-16,present
482,2014-08-23,present
482,2014-08-30,present
482,2014-09-06,present
482,2014-09-13,present
482,2014-09-20,present
482,2014-09-27,present
482,2014-10-04,present
482,2014-10-11,present
482,2014-10-18,present
482,2014-10-25,present
482,2014-11-01,present
482,2014-11-08,present
482,2014-11-15,present
482,2014-11-22,present
482,2014-11-29,present
482,2014-12-06,present
482,2014-12-13,present
482,2014-12-20,absent
482,2014-12-27,absent
482,2015-01-03,present
482,2015-01-10,present
482,2015-01-17,present
482,2015-01-24,present
482,2015-01-31,present
482,2015-02-07,present
482,2015-02-14,present
482,2015-02-21,present
482,2015-02-28,present
482,2015-03-07,present
482,2015-03-14,present
482,2015-03-21,present
482,2015-03-28,present
482,2015-04-04,present
482,2015-04-11,present
482,2015-04-18,present
482,2015-04-25,present
482,2015-05-02,present
482,2015-05-09,present
482,2015-05-16,present
482,2015-05-23,present
482,2015-05-30,present
482,2015-06-06,present
482,2015-06-13,present
482,2015-06-20,present
482,2015-06-27,present
482,2015-07-04,present
482,2015-07-11,present
482,2015-07-18,present
482,2015-07-25,absent
483,2013-03-06,absent
483,2013-03-13,present
483,2013-03-20,present
483,2013-03-27,present
483,2013-04-03,present
483,2013-04-10,present
483,2013-04-17,present
483,2013-04-24,present
483,2013-05-01,present
483,2013-05-08,present
483,2013-05-15,present
483,2013-05-22,present
483,2013-05-29,present
483,2013-06-05,present
483,2013-06-12,present
483,2013-06-19,absent
483,2013-06-26,present
483,2013-07-03,present
483,2013-07-10,absent
483,2013-07-17,present
483,2013-07-24,present
483,2013-07-31,present
483,2013-08-07,present
483,2013-08-14,present
483,2013-08-21,present
483,2013-08-28,present
483,2013-09-04,present
483,2013-09-11,present
483,2013-09-18,present
483,2013-09-25,present
483,2013-10-02,present
483,2013-10-09,present
483,2013-10-16,present
483,2013-10-23,present
483,2013-10-30,present
483,2013-11-06,present
483,2013-11-13,present
483,2013-11-20,present
483,2013-11-27,present
483,2013-12-04,present
483,2013-12-11,present
483,2013-12-18,present
483,2013-12-25,present
483,2014-01-01,present
483,2014-01-08,present
483,2014-01-15,present
483,2014-01-22,present
483,2014-01-29,present
483,2014-02-05,present
483,2014-02-12,present
483,2014-02-19,present
483,2014-02-26,present
483,2014-03-05,present
483,2014-03-12,present
483,2014-03-19,present
483,2014-03-26,present
483,2014-04-02,present
483,2014-04-09,present
483,2014-04-16,present
483,2014-04-23,present
483,2014-04-30,absent
483,2014-05-07,present
483,2014-05-14,present
483,2014-05-21,present
483,2014-05-28,present
483,2014-06-04,present
483,2014-06-11,present
483,2014-06-18,present
483,2014-06-25,present
483,2014-07-02,present
483,2014-07-09,present
483,2014-07-16,present
483,2014-07-23,present
483,2014-07-30,present
483,2014-08-06,present
483,2014-08-13,present
483,2014-08-20,present
483,2014-08-27,present
483,2014-09-03,present
483,2014-09-10,present
483,2014-09-17,present
483,2014-09-24,present
483,2014-10-01,present
483,2014-10-08,present
483,2014-10-15,present
483,2014-10-22,present
483,2014-10-29,present
483,2014-11-05,present
483,2014-11-12,present
483,2014-11-19,present
483,2014-11-26,present
483,2014-12-03,present
483,2014-12-10,present
483,2014-12-17,present
483,2014-12-24,absent
483,2014-12-31,absent
483,2015-01-07,present
483,2015-01-14,present
483,2015-01-21,present
483,2015-01-28,present
483,2015-02-04,present
483,2015-02-11,present
483,2015-02-18,present
483,2015-02-25,present
483,2015-03-04,present
483,2015-03-11,present
483,2015-03-18,present
483,2015-03-25,present
483,2015-04-01,present
483,2015-04-08,present
483,2015-04-15,present
483,2015-04-22,present
483,2015-04-29,present
483,2015-05-06,present
483,2015-05-13,present
483,2015-05-20,present
483,2015-05-27,present
483,2015-06-03,present
483,2015-06-10,present
483,2015-06-17,present
483,2015-06-24,present
483,2015-07-01,present
483,2015-07-08,present
483,2015-07-15,present
483,2015-07-22,present
483,2015-07-29,absent
484,2013-03-02,absent
484,2013-03-09,present
484,2013-03-16,present
484,2013-03-23,present
484,2013-03-30,present
484,2013-04-06,present
484,2013-04-13,present
484,2013-04-20,present
484,2013-04-27,present
484,2013-05-04,present
484,2013-05-11,present
484,2013-05-18,present
484,2013-05-25,present
484,2013-06-01,present
484,2013-06-08,present
484,2013-06-15,absent
484,2013-06-22,present
484,2013-06-29,present
484,2013-07-06,absent
484,2013-07-13,present
484,2013-07-20,present
484,2013-07-27,present
484,2013-08-03,present
484,2013-08-10,present
484,2013-08-17,present
484,2013-08-24,present
484,2013-08-31,present
484,2013-09-07,present
484,2013-09-14,present
484,2013-09-21,present
484,2013-09-28,present
484,2013-10-05,present
484,2013-10-12,present
484,2013-10-19,present
484,2013-10-26,present
484,2013-11-02,present
484,2013-11-09,present
484,2013-11-16,present
484,2013-11-23,present
484,2013-11-30,present
484,2013-12-07,present
484,2013-12-14,present
484,2013-12-21,present
484,2013-12-28,present
484,2014-01-04,present
484,2014-01-11,present
484,2014-01-18,present
484,2014-01-25,present
484,2014-02-01,present
484,2014-02-08,present
484,2014-02-15,present
484,2014-02-22,present
484,2014-03-01,present
484,2014-03-08,present
484,2014-03-15,present
484,2014-03-22,present
484,2014-03-29,present
484,2014-04-05,present
484,2014-04-12,present
484,2014-04-19,present
484,2014-04-26,absent
484,2014-05-03,present
484,2014-05-10,present
484,2014-05-17,present
484,2014-05-24,present
484,2014-05-31,present
484,2014-06-07,present
484,2014-06-14,present
484,2014-06-21,present
484,2014-06-28,present
484,2014-07-05,present
484,2014-07-12,present
484,2014-07-19,present
484,2014-07-26,present
484,2014-08-02,present
484,2014-08-09,present
484,2014-08-16,present
484,2014-08-23,present
484,2014-08-30,present
484,2014-09-06,present
484,2014-09-13,present
484,2014-09-20,present
484,2014-09-27,present
484,2014-10-04,present
484,2014-10-11,present
484,2014-10-18,present
484,2014-10-25,present
484,2014-11-01,present
484,2014-11-08,present
484,2014-11-15,present
484,2014-11-22,present
484,2014-11-29,present
484,2014-12-06,present
484,2014-12-13,present
484,2014-12-20,absent
484,2014-12-27,absent
484,2015-01-03,present
484,2015-01-10,present
484,2015-01-17,present
484,2015-01-24,present
484,2015-01-31,present
484,2015-02-07,present
484,2015-02-14,present
484,2015-02-21,present
484,2015-02-28,present
484,2015-03-07,present
484,2015-03-14,present
484,2015-03-21,present
484,2015-03-28,present
484,2015-04-04,present
484,2015-04-11,present
484,2015-04-18,present
484,2015-04-25,present
484,2015-05-02,present
484,2015-05-09,present
484,2015-05-16,present
484,2015-05-23,present
484,2015-05-30,present
484,2015-06-06,present
484,2015-06-13,present
484,2015-06-20,present
484,2015-06-27,present
484,2015-07-04,present
484,2015-07-11,present
484,2015-07-18,present
484,2015-07-25,absent
485,2013-03-03,absent
485,2013-03-10,present
485,2013-03-17,present
485,2013-03-24,present
485,2013-03-31,present
485,2013-04-07,present
485,2013-04-14,present
485,2013-04-21,present
485,2013-04-28,present
485,2013-05-05,present
485,2013-05-12,present
485,2013-05-19,present
485,2013-05-26,present
485,2013-06-02,present
485,2013-06-09,present
485,2013-06-16,absent
485,2013-06-23,present
485,2013-06-30,present
485,2013-07-07,absent
485,2013-07-14,present
485,2013-07-21,present
485,2013-07-28,present
485,2013-08-04,present
485,2013-08-11,present
485,2013-08-18,present
485,2013-08-25,present
485,2013-09-01,present
485,2013-09-08,present
485,2013-09-15,present
485,2013-09-22,present
485,2013-09-29,present
485,2013-10-06,present
485,2013-10-13,present
485,2013-10-20,present
485,2013-10-27,present
485,2013-11-03,present
485,2013-11-10,present
485,2013-11-17,present
485,2013-11-24,present
485,2013-12-01,present
485,2013-12-08,present
485,2013-12-15,present
485,2013-12-22,present
485,2013-12-29,present
485,2014-01-05,present
485,2014-01-12,present
485,2014-01-19,present
485,2014-01-26,present
485,2014-02-02,present
485,2014-02-09,present
485,2014-02-16,present
485,2014-02-23,present
485,2014-03-02,present
485,2014-03-09,present
485,2014-03-16,present
485,2014-03-23,present
485,2014-03-30,present
485,2014-04-06,present
485,2014-04-13,present
485,2014-04-20,present
485,2014-04-27,absent
485,2014-05-04,present
485,2014-05-11,present
485,2014-05-18,present
485,2014-05-25,present
485,2014-06-01,present
485,2014-06-08,present
485,2014-06-15,present
485,2014-06-22,present
485,2014-06-29,present
485,2014-07-06,present
485,2014-07-13,present
485,2014-07-20,present
485,2014-07-27,present
485,2014-08-03,present
485,2014-08-10,present
485,2014-08-17,present
485,2014-08-24,present
485,2014-08-31,present
485,2014-09-07,present
485,2014-09-14,present
485,2014-09-21,present
485,2014-09-28,present
485,2014-10-05,present
485,2014-10-12,present
485,2014-10-19,present
485,2014-10-26,present
485,2014-11-02,present
485,2014-11-09,present
485,2014-11-16,present
485,2014-11-23,present
485,2014-11-30,present
485,2014-12-07,present
485,2014-12-14,present
485,2014-12-21,absent
485,2014-12-28,absent
485,2015-01-04,present
485,2015-01-11,present
485,2015-01-18,present
485,2015-01-25,present
485,2015-02-01,present
485,2015-02-08,present
485,2015-02-15,present
485,2015-02-22,present
485,2015-03-01,present
485,2015-03-08,present
485,2015-03-15,present
485,2015-03-22,present
485,2015-03-29,present
485,2015-04-05,present
485,2015-04-12,present
485,2015-04-19,present
485,2015-04-26,present
485,2015-05-03,present
485,2015-05-10,present
485,2015-05-17,present
485,2015-05-24,present
485,2015-05-31,present
485,2015-06-07,present
485,2015-06-14,present
485,2015-06-21,present
485,2015-06-28,present
485,2015-07-05,present
485,2015-07-12,present
485,2015-07-19,present
485,2015-07-26,absent
486,2013-03-03,absent
486,2013-03-10,present
486,2013-03-17,present
486,2013-03-24,present
486,2013-03-31,present
486,2013-04-07,present
486,2013-04-14,present
486,2013-04-21,present
486,2013-04-28,present
486,2013-05-05,present
486,2013-05-12,present
486,2013-05-19,present
486,2013-05-26,present
486,2013-06-02,present
486,2013-06-09,present
486,2013-06-16,absent
486,2013-06-23,present
486,2013-06-30,present
486,2013-07-07,absent
486,2013-07-14,present
486,2013-07-21,present
486,2013-07-28,present
486,2013-08-04,present
486,2013-08-11,present
486,2013-08-18,present
486,2013-08-25,present
486,2013-09-01,present
486,2013-09-08,present
486,2013-09-15,present
486,2013-09-22,present
486,2013-09-29,present
486,2013-10-06,present
486,2013-10-13,present
486,2013-10-20,present
486,2013-10-27,present
486,2013-11-03,present
486,2013-11-10,present
486,2013-11-17,present
486,2013-11-24,present
486,2013-12-01,present
486,2013-12-08,present
486,2013-12-15,present
486,2013-12-22,present
486,2013-12-29,present
486,2014-01-05,present
486,2014-01-12,present
486,2014-01-19,present
486,2014-01-26,present
486,2014-02-02,present
486,2014-02-09,present
486,2014-02-16,present
486,2014-02-23,present
486,2014-03-02,present
486,2014-03-09,present
486,2014-03-16,present
486,2014-03-23,present
486,2014-03-30,present
486,2014-04-06,present
486,2014-04-13,present
486,2014-04-20,present
486,2014-04-27,absent
486,2014-05-04,present
486,2014-05-11,present
486,2014-05-18,present
486,2014-05-25,present
486,2014-06-01,present
486,2014-06-08,present
486,2014-06-15,present
486,2014-06-22,present
486,2014-06-29,present
486,2014-07-06,present
486,2014-07-13,present
486,2014-07-20,present
486,2014-07-27,present
486,2014-08-03,present
486,2014-08-10,present
486,2014-08-17,present
486,2014-08-24,present
486,2014-08-31,present
486,2014-09-07,present
486,2014-09-14,present
486,2014-09-21,present
486,2014-09-28,present
486,2014-10-05,present
486,2014-10-12,present
486,2014-10-19,present
486,2014-10-26,present
486,2014-11-02,present
486,2014-11-09,present
486,2014-11-16,present
486,2014-11-23,present
486,2014-11-30,present
486,2014-12-07,present
486,2014-12-14,present
486,2014-12-21,absent
486,2014-12-28,absent
486,2015-01-04,present
486,2015-01-11,present
486,2015-01-18,present
486,2015-01-25,present
486,2015-02-01,present
486,2015-02-08,present
486,2015-02-15,present
486,2015-02-22,present
486,2015-03-01,present
486,2015-03-08,present
486,2015-03-15,present
486,2015-03-22,present
486,2015-03-29,present
486,2015-04-05,present
486,2015-04-12,present
486,2015-04-19,present
486,2015-04-26,present
486,2015-05-03,present
486,2015-05-10,present
486,2015-05-17,present
486,2015-05-24,present
486,2015-05-31,present
486,2015-06-07,present
486,2015-06-14,present
486,2015-06-21,present
486,2015-06-28,present
486,2015-07-05,present
486,2015-07-12,present
486,2015-07-19,present
486,2015-07-26,absent
487,2013-03-07,absent
487,2013-03-14,present
487,2013-03-21,present
487,2013-03-28,present
487,2013-04-04,present
487,2013-04-11,present
487,2013-04-18,present
487,2013-04-25,present
487,2013-05-02,present
487,2013-05-09,present
487,2013-05-16,present
487,2013-05-23,present
487,2013-05-30,present
487,2013-06-06,present
487,2013-06-13,present
487,2013-06-20,absent
487,2013-06-27,present
487,2013-07-04,present
487,2013-07-11,absent
487,2013-07-18,present
487,2013-07-25,present
487,2013-08-01,present
487,2013-08-08,present
487,2013-08-15,present
487,2013-08-22,present
487,2013-08-29,present
487,2013-09-05,present
487,2013-09-12,present
487,2013-09-19,present
